thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
187,0,187,[np.float64(0.13375)],[np.float64(-0.16625)],[1],[0],[0],[1.7081100000032166],['target'],187,0,187,0,353.84483070900023,,5,353.8370064169976,353.84483070900023,353.84483070900023,0.013567750000220258,355.545181958998,[np.float64(0.13375)],[np.float64(-0.16625)],[1],[0],[0],[1.7081100000032166],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
188,0,188,[np.float64(-0.22125)],[np.float64(-0.17375)],[1],[0],[0],[1.8681995830011147],['target'],188,0,188,0,355.5656197089993,,5,355.5580290839971,355.5656197089993,355.5656197089993,0.012677540998993209,357.4263049589972,[np.float64(-0.22125)],[np.float64(-0.17375)],[1],[0],[0],[1.8681995830011147],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
189,0,189,[np.float64(0.39625)],[np.float64(-0.0425)],[1],[0],[0],[2.157899459001783],['target'],189,0,189,0,357.4570344169988,,10,357.4470532089981,357.4570344169988,357.4570344169988,0.020562042001984082,359.60500150000007,[np.float64(0.39625)],[np.float64(-0.0425)],[1],[0],[0],[2.157899459001783],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
190,0,190,[np.float64(0.33625)],[np.float64(-0.41625)],[1],[0],[0],[2.3228567910009588],['target'],190,0,190,0,359.623452333999,,5,359.616230874999,359.623452333999,359.623452333999,0.011059500000556,361.93915662499785,[np.float64(0.33625)],[np.float64(-0.41625)],[1],[0],[0],[2.3228567910009588],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
191,0,191,[np.float64(-0.03625)],[np.float64(-0.3725)],[1],[0],[0],[1.352589624999382],['target'],191,0,191,0,361.95925745899876,,5,361.9516812499969,361.95925745899876,361.95925745899876,0.012354209000477567,363.3043332919988,[np.float64(-0.03625)],[np.float64(-0.3725)],[1],[0],[0],[1.352589624999382],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
192,0,192,[np.float64(0.13875)],[np.float64(-0.045)],[1],[0],[0],[1.4254040000014356],['target'],192,0,192,0,363.3254573339982,,5,363.3176046669978,363.3254573339982,363.3254573339982,0.013112333999742987,364.74307583399786,[np.float64(0.13875)],[np.float64(-0.045)],[1],[0],[0],[1.4254040000014356],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
193,0,193,[np.float64(0.01125)],[np.float64(-0.0625)],[1],[0],[0],[1.2117669159997604],['target'],193,0,193,0,364.77481004199944,,10,364.7649867500004,364.77481004199944,364.77481004199944,0.021732791003159946,365.9768050419989,[np.float64(0.01125)],[np.float64(-0.0625)],[1],[0],[0],[1.2117669159997604],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
194,0,194,[np.float64(-0.09625)],[np.float64(-0.01125)],[1],[0],[0],[0.9887352910009213],['target'],194,0,194,0,365.9949439999982,,5,365.9881278339999,365.9949439999982,365.9949439999982,0.011163999999553198,366.97692445899884,[np.float64(-0.09625)],[np.float64(-0.01125)],[1],[0],[0],[0.9887352910009213],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
195,0,195,[np.float64(0.4025)],[np.float64(0.3675)],[1],[0],[0],[1.3948981670000649],['target'],195,0,195,0,367.0080560839997,,10,366.9983961669968,367.0080560839997,367.0080560839997,0.021314958998118527,368.39333579199956,[np.float64(0.4025)],[np.float64(0.3675)],[1],[0],[0],[1.3948981670000649],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
196,0,196,[np.float64(0.31125)],[np.float64(0.30125)],[1],[0],[0],[0.9689633329981007],['target'],196,0,196,0,368.4106634999989,,5,368.403630124998,368.4106634999989,368.4106634999989,0.01013545800014981,369.37268383399714,[np.float64(0.31125)],[np.float64(0.30125)],[1],[0],[0],[0.9689633329981007],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
197,0,197,[np.float64(-0.295)],[np.float64(-0.08375)],[1],[0],[0],[1.8418097499998112],['target'],197,0,197,0,369.40518870899905,,10,369.3954574999989,369.40518870899905,369.40518870899905,0.0225460830006341,371.2373077919983,[np.float64(-0.295)],[np.float64(-0.08375)],[1],[0],[0],[1.8418097499998112],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
198,0,198,[np.float64(0.37125)],[np.float64(-0.065)],[1],[0],[0],[1.423502333000215],['target'],198,0,198,0,371.25534320899897,,5,371.2482851249988,371.25534320899897,371.25534320899897,0.01077429100041627,372.6718504169985,[np.float64(0.37125)],[np.float64(-0.065)],[1],[0],[0],[1.423502333000215],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
199,0,199,"[np.float64(0.415), np.float64(0.4475)]","[np.float64(-0.05625), np.float64(-0.03375)]","[1, 1]","[0, 0]","[0, 0]","[1.1773700839985395, 2.161259874999814]","[None, 'target']",199,0,199,0,372.702739999997,,10,372.69325724999726,372.702739999997,372.702739999997,0.021249000001262175,374.8545858340003,"[np.float64(0.415), np.float64(0.4475)]","[np.float64(-0.05625), np.float64(-0.03375)]","[1, 1]","[0, 0]","[0, 0]","[1.1773700839985395, 2.161259874999814]","[None, 'target']",003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
